ano;uf;municipio;acidentes;mortos;feridos;pessoas;veiculos
2012;BA;LAJEDINHO;7;0;7;19;11
2012;BA;LENCOIS;56;4;41;105;70
2012;BA;LUIS EDUARDO MAGALHAES;55;15;74;212;98
2012;BA;MACURURE;5;1;6;19;10
2012;BA;MANOEL VITORINO;46;5;22;99;75
2012;BA;MARACAS;3;0;1;4;4
2012;BA;MARAU;19;1;12;37;27
2012;BA;MASCOTE;86;10;52;169;114
2012;BA;MILAGRES;37;4;19;80;61
2012;BA;MUCURI;72;12;30;151;123
2012;BA;MUQUEM DO SAO FRANCISCO;22;7;19;48;33
2012;BA;MURITIBA;19;1;14;41;34
2012;BA;MUTUIPE;4;1;5;10;8
2012;BA;NOVA FATIMA;18;8;14;53;30
2012;BA;NOVA ITARANA;56;5;31;143;93
2012;BA;NOVA SOURE;10;1;9;20;15
2012;BA;NOVA VICOSA;97;15;69;206;157
2012;BA;OLINDINA;13;5;13;28;16
2012;BA;OLIVEIRA DOS BREJINHOS;29;1;25;72;40
2012;BA;PALMEIRAS;53;2;28;99;64
2012;BA;PAULO AFONSO;51;3;50;114;73
2012;BA;PEDRAO;1;1;1;4;4
2012;BA;PLANALTO;71;6;65;191;122
2012;BA;POCOES;76;5;43;184;139
2012;BA;PONTO NOVO;25;7;21;57;37
2012;BA;PORTO SEGURO;176;12;124;408;316
2012;BA;PRESIDENTE TANCREDO NEVES;26;10;15;83;41
2012;BA;QUIJINGUE;4;1;2;9;8
2012;BA;RAFAEL JAMBEIRO;73;6;37;155;129
2012;BA;RIACHAO DAS NEVES;59;3;54;157;76
2012;BA;RIACHAO DO JACUIPE;49;5;24;108;81
2012;BA;RIBEIRA DO AMPARO;8;2;8;16;11
2012;BA;RIBEIRA DO POMBAL;70;8;49;150;101
2012;BA;RIO REAL;32;2;23;58;46
2012;BA;RUY BARBOSA;12;4;5;33;16
2012;BA;SALVADOR;707;30;311;1687;1462
2012;BA;SANTA BARBARA;49;7;37;108;84
2012;BA;SANTA BRIGIDA;7;0;3;9;8
2012;BA;SANTA INES;4;3;3;8;4
2012;BA;SANTA LUZIA;1;0;0;4;1
2012;BA;SANTA RITA DE CASSIA;4;2;2;9;5
2012;BA;SANTA TERESINHA;29;5;31;78;44
2012;BA;SANTO AMARO;3;0;2;5;3
2012;BA;SANTO ANTONIO DE JESUS;103;8;74;226;189
2012;BA;SANTO ESTEVAO;125;12;93;305;243
2012;BA;SAO DESIDERIO;33;6;46;86;51
2012;BA;SAO FELIX DO CORIBE;1;8;0;9;2
2012;BA;SAO GONCALO DOS CAMPOS;36;4;48;108;71
2012;BA;SAO JOSE DA VITORIA;91;6;59;166;105
2012;BA;SAO JOSE DO JACUIPE;14;1;10;45;26
2012;BA;SAO SEBASTIAO DO PASSE;283;13;182;598;469
2012;BA;SAPEACU;20;4;14;49;40
2012;BA;SATIRO DIAS;1;0;0;1;1
2012;BA;SEABRA;90;10;70;218;134
2012;BA;SENHOR DO BONFIM;60;7;36;160;100
2012;BA;SERRINHA;54;8;27;108;96
2012;BA;SIMOES FILHO;341;3;135;835;702
2012;BA;TANQUINHO;34;1;22;62;54
2012;BA;TEIXEIRA DE FREITAS;216;17;130;505;381
2012;BA;TEODORO SAMPAIO;26;2;12;50;39
2012;BA;TEOFILANDIA;19;2;4;36;33
2012;BA;TEOLANDIA;16;5;11;37;28
2012;BA;TERRA NOVA;12;1;6;28;26
2012;BA;TUCANO;58;16;43;151;93
2012;BA;UBAIRA;1;1;2;3;2
2012;BA;UBAITABA;35;8;28;73;54
2012;BA;UBATA;14;0;53;72;22
2012;BA;URUCUCA;47;2;21;93;63
2012;BA;VALENCA;6;0;5;11;9
2012;BA;VITORIA DA CONQUISTA;678;32;424;1474;1232
2012;BA;WANDERLEY;2;0;3;5;3
2012;BA;WENCESLAU GUIMARAES;45;4;32;99;71
2012;CE;ALTO SANTO;14;1;9;30;20
2012;CE;AQUIRAZ;31;2;25;60;47
2012;CE;ARACATI;84;11;38;174;134
2012;CE;BAIXIO;4;1;2;8;7
2012;CE;BARRO;34;5;29;79;51
2012;CE;BEBERIBE;7;1;4;14;9
2012;CE;BOA VIAGEM;31;1;38;72;52
2012;CE;BREJO SANTO;27;7;21;61;43
2012;CE;CANINDE;52;7;53;115;81
2012;CE;CARIDADE;25;3;33;73;39
2012;CE;CAUCAIA;790;29;613;1814;1494
2012;CE;CHOROZINHO;136;9;93;415;251
2012;CE;COREAU;9;4;2;17;12
2012;CE;CROATA;5;1;8;13;8
2012;CE;EUSEBIO;82;1;42;180;159
2012;CE;FORQUILHA;29;3;25;53;44
2012;CE;FORTALEZA;1246;37;521;2745;2499
2012;CE;FRECHEIRINHA;11;4;10;28;18
2012;CE;HORIZONTE;82;8;63;184;148
2012;CE;ICO;49;5;30;95;64
2012;CE;INDEPENDENCIA;1;0;0;1;1
2012;CE;IPAUMIRIM;32;4;15;63;42
2012;CE;IRAUCUBA;44;9;41;92;64
2012;CE;ITAITINGA;82;4;48;155;129
2012;CE;ITAPAGE;37;7;21;81;63
2012;CE;JAGUARIBARA;9;1;3;17;9
2012;CE;JAGUARIBE;36;1;31;84;56
2012;CE;JAGUARUANA;1;0;0;2;2
2012;CE;JATI;12;2;13;28;19
2012;CE;LAVRAS DA MANGABEIRA;7;4;5;27;15
2012;CE;LIMOEIRO DO NORTE;8;1;8;19;12
2012;CE;MADALENA;6;2;6;16;11
2012;CE;MARACANAU;192;8;99;452;405
2012;CE;MARANGUAPE;34;0;22;111;56
2012;CE;MILAGRES;39;6;33;106;60
2012;CE;MORADA NOVA;22;0;15;45;35
2012;CE;OCARA;15;0;7;32;20
2012;CE;PACAJUS;58;10;43;146;102
2012;CE;PARAMBU;1;0;1;1;1
2012;CE;PEDRA BRANCA;3;0;8;10;5
2012;CE;PENAFORTE;8;0;3;15;12
2012;CE;RUSSAS;84;14;71;209;134
2012;CE;SAO GONCALO DO AMARANTE;41;4;32;87;67
2012;CE;SAO LUIS DO CURU;20;1;15;37;34
2012;CE;SOBRAL;94;6;86;192;144
2012;CE;TABULEIRO DO NORTE;7;0;5;20;13
2012;CE;TAUA;7;6;4;13;8
2012;CE;TIANGUA;80;8;66;167;132
2012;CE;UBAJARA;2;0;3;6;5
2012;CE;UMARI;1;0;1;1;1
2012;CE;UMIRIM;15;0;17;31;24
2012;DF;BRASILIA;1448;71;1132;3419;2637
2012;ES;ALFREDO CHAVES;2;0;1;4;4
2012;ES;ANCHIETA;118;13;70;240;196
2012;ES;ARACRUZ;106;9;86;233;188
2012;ES;ATILIO VIVACQUA;71;7;41;122;104
2012;ES;BAIXO GUANDU;28;1;32;67;46
2012;ES;BREJETUBA;14;3;19;33;23
2012;ES;CACHOEIRO DE ITAPEMIRIM;86;2;81;194;160
2012;ES;CARIACICA;1341;12;478;2792;2609
2012;ES;COLATINA;142;10;141;311;251
2012;ES;CONCEICAO DA BARRA;59;3;52;127;104
2012;ES;CONCEICAO DO CASTELO;36;1;36;76;61
2012;ES;DOMINGOS MARTINS;232;9;143;461;395
2012;ES;FUNDAO;142;5;91;344;281
2012;ES;GUARAPARI;265;19;178;534;442
2012;ES;IBATIBA;135;5;112;271;221
2012;ES;IBIRACU;178;14;110;403;342
2012;ES;ICONHA;122;6;61;255;234
2012;ES;ITAPEMIRIM;70;1;35;112;102
2012;ES;IUNA;28;0;19;46;39
2012;ES;JAGUARE;43;5;22;96;86
2012;ES;JOAO NEIVA;136;21;100;306;247
2012;ES;LINHARES;705;18;376;1532;1406
2012;ES;MARECHAL FLORIANO;185;3;102;368;326
2012;ES;MIMOSO DO SUL;99;6;34;174;161
2012;ES;MUNIZ FREIRE;20;0;14;36;31
2012;ES;MUQUI;22;4;24;48;34
2012;ES;PEDRO CANARIO;55;3;38;105;93
2012;ES;PINHEIROS;3;1;3;7;6
2012;ES;RIO NOVO DO SUL;130;7;74;266;231
2012;ES;SAO MATEUS;278;7;194;633;542
2012;ES;SERRA;2017;50;702;4549;4207
2012;ES;SOORETAMA;89;4;71;217;183
2012;ES;VENDA NOVA DO IMIGRANTE;113;3;88;245;206
2012;ES;VIANA;581;9;261;1234;1116
2012;ES;VILA VELHA;37;0;19;70;66
2012;ES;VITORIA;31;0;3;86;85
2012;GO;ABADIA DE GOIAS;69;3;41;132;110
2012;GO;ABADIANIA;150;10;129;291;225
2012;GO;ACREUNA;74;6;69;198;117
2012;GO;AGUAS LINDAS DE GOIAS;241;23;184;578;430
2012;GO;ALEXANIA;157;12;113;326;239
2012;GO;ALTO HORIZONTE;1;0;0;1;1
2012;GO;ALVORADA DO NORTE;77;5;74;205;123
2012;GO;AMARALINA;1;0;2;3;1
2012;GO;ANAPOLIS;625;16;398;1284;1079
2012;GO;APARECIDA DE GOIANIA;560;9;259;1268;1121
2012;GO;APARECIDA DO RIO DOCE;13;2;12;31;20
2012;GO;ARAGARCAS;21;3;11;36;27
2012;GO;BARRO ALTO;17;1;34;54;26
2012;GO;BOM JARDIM DE GOIAS;13;1;7;32;18
2012;GO;BOM JESUS DE GOIAS;50;10;51;124;85
2012;GO;CACHOEIRA ALTA;43;4;27;92;75
2012;GO;CAIAPONIA;37;6;34;82;50
2012;GO;CAMPINORTE;74;10;92;293;125
2012;GO;CAMPO ALEGRE DE GOIAS;47;6;24;111;66
2012;GO;CASTELANDIA;2;0;1;3;3
2012;GO;CATALAO;150;20;134;569;256
2012;GO;CEZARINA;55;7;50;129;94
2012;GO;CIDADE OCIDENTAL;1;0;1;2;2
2012;GO;COCALZINHO DE GOIAS;101;17;114;262;168
2012;GO;CORUMBA DE GOIAS;13;3;12;26;18
2012;GO;CRISTALINA;187;30;98;370;299
2012;GO;CUMARI;17;1;7;30;23
2012;GO;ESTRELA DO NORTE;24;16;76;144;43
2012;GO;FLORES DE GOIAS;29;7;51;98;46
2012;GO;FORMOSA;219;18;175;579;356
2012;GO;GOIANAPOLIS;149;6;70;278;245
2012;GO;GOIANIA;660;10;247;1537;1346
2012;GO;GOIATUBA;74;3;40;143;115
2012;GO;GUAPO;94;2;54;177;142
2012;GO;GUARANI DE GOIAS;10;0;12;26;13
2012;GO;HIDROLANDIA;141;9;78;317;228
2012;GO;HIDROLINA;24;0;15;51;43
2012;GO;INDIARA;63;6;56;135;106
2012;GO;IPAMERI;16;0;14;36;21
2012;GO;ITABERAI;6;2;13;19;9
2012;GO;ITAGUARI;2;0;0;4;2
2012;GO;ITAPACI;1;0;2;3;1
2012;GO;ITUMBIARA;149;7;85;288;239
2012;GO;JANDAIA;12;1;10;33;20
2012;GO;JARAGUA;133;13;119;334;248
2012;GO;JATAI;374;12;257;795;612
2012;GO;JUSSARA;9;15;8;33;17
2012;GO;LUZIANIA;321;24;294;787;578
2012;GO;MARA ROSA;24;2;32;64;38
2012;GO;MAURILANDIA;17;2;14;35;27
2012;GO;MINEIROS;96;4;66;233;151
2012;GO;MONTES CLAROS DE GOIAS;16;7;21;41;22
2012;GO;MORRINHOS;154;12;85;345;206
2012;GO;NIQUELANDIA;13;5;33;40;18
2012;GO;NOVA GLORIA;36;8;33;85;62
2012;GO;PADRE BERNARDO;36;9;40;92;59
2012;GO;PANAMA;14;0;24;39;20
2012;GO;PARANAIGUARA;16;1;9;28;22
2012;GO;PIRACANJUBA;56;2;43;106;72
2012;GO;PIRANHAS;11;1;17;26;16
2012;GO;PIRENOPOLIS;43;2;45;97;68
2012;GO;PLANALTINA;1;0;0;1;1
2012;GO;PORANGATU;116;6;87;252;192
2012;GO;PORTEIRAO;4;0;3;8;8
2012;GO;PORTELANDIA;9;0;6;17;17
2012;GO;POSSE;52;3;51;138;73
2012;GO;PROFESSOR JAMIL;122;5;65;208;148
2012;GO;RIALMA;81;11;69;170;130
2012;GO;RIANAPOLIS;36;2;29;71;57
2012;GO;RIO VERDE;461;13;293;1073;778
2012;GO;SANTA HELENA DE GOIAS;19;1;9;36;29
2012;GO;SANTA RITA DO ARAGUAIA;31;1;21;66;56
2012;GO;SANTA RITA DO NOVO DESTINO;17;3;17;37;26
2012;GO;SANTA TEREZA DE GOIAS;39;4;32;96;73
2012;GO;SANTO ANTONIO DA BARRA;41;8;14;106;68
2012;GO;SANTO ANTONIO DO DESCOBERTO;59;5;33;104;83
2012;GO;SAO FRANCISCO DE GOIAS;33;1;25;72;56
2012;GO;SAO LUIZ DO NORTE;37;8;22;89;65
2012;GO;SAO SIMAO;27;2;18;60;39
2012;GO;SIMOLANDIA;39;6;34;91;62
2012;GO;TEREZOPOLIS DE GOIAS;62;5;35;133;105
2012;GO;URUACU;97;7;72;232;163
2012;GO;VALPARAISO DE GOIAS;400;6;158;939;833
2012;GO;VARJAO;29;3;9;59;55
2012;GO;VILA BOA;22;5;35;74;36
2012;GO;VILA PROPICIO;19;3;25;40;27
2012;MA;ACAILANDIA;282;32;258;639;482
2012;MA;ALTO ALEGRE DO MARANHAO;19;4;13;48;35
2012;MA;ANAJATUBA;1;0;1;2;2
2012;MA;ARAGUANA;15;1;8;25;21
2012;MA;ARARI;10;3;12;29;20
2012;MA;AXIXA;3;0;1;5;4
2012;MA;BACABAL;80;11;66;183;136
2012;MA;BACABEIRA;176;9;71;428;383
2012;MA;BALSAS;116;8;74;232;204
2012;MA;BARAO DE GRAJAU;4;1;5;7;6
2012;MA;BARRA DO CORDA;10;2;5;18;17
2012;MA;BELA VISTA DO MARANHAO;12;1;11;22;18
2012;MA;BOA VISTA DO GURUPI;9;0;3;15;15
2012;MA;BOM JARDIM;21;5;12;37;31
2012;MA;BOM JESUS DAS SELVAS;11;3;7;16;15
2012;MA;BURITICUPU;6;1;5;10;9
2012;MA;CAMPESTRE DO MARANHAO;19;3;20;48;31
2012;MA;CAPINZAL DO NORTE;6;0;0;9;9
2012;MA;CAROLINA;8;2;4;10;10
2012;MA;CAXIAS;123;18;82;272;196
2012;MA;CHAPADINHA;1;2;0;2;1
2012;MA;CIDELANDIA;9;2;9;27;16
2012;MA;CODO;35;4;16;70;55
2012;MA;COLINAS;1;0;1;1;1
2012;MA;DOM PEDRO;2;0;1;3;3
2012;MA;ESTREITO;29;2;27;61;47
2012;MA;FORTALEZA DOS NOGUEIRAS;1;0;2;2;1
2012;MA;GOVERNADOR EDISON LOBAO;21;2;13;50;37
2012;MA;GOVERNADOR EUGENIO BARROS;2;1;3;7;4
2012;MA;GOVERNADOR NEWTON BELLO;4;5;2;10;7
2012;MA;GOVERNADOR NUNES FREIRE;4;0;2;7;5
2012;MA;GRAJAU;14;8;17;39;28
2012;MA;IGARAPE DO MEIO;20;3;9;37;30
2012;MA;IMPERATRIZ;476;26;284;1114;940
2012;MA;ITAPECURU MIRIM;128;12;54;281;237
2012;MA;ITINGA DO MARANHAO;7;1;7;18;11
2012;MA;JENIPAPO DOS VIEIRAS;1;1;1;4;2
2012;MA;LAJEADO NOVO;20;8;19;52;33
2012;MA;LORETO;5;0;1;9;8
2012;MA;MARACACUME;6;3;2;13;9
2012;MA;MARANHAOZINHO;4;1;2;8;6
2012;MA;MATOES;1;0;0;2;2
2012;MA;MATOES DO NORTE;21;4;11;38;33
2012;MA;MIRANDA DO NORTE;33;2;19;70;63
2012;MA;MONTES ALTOS;1;0;0;1;1
2012;MA;MORROS;3;0;1;6;6
2012;MA;NOVA OLINDA DO MARANHAO;24;5;19;46;31
2012;MA;OLHO DAGUA DAS CUNHAS;6;5;3;13;11
2012;MA;PARAIBANO;1;0;1;1;1
2012;MA;PASTOS BONS;5;0;2;5;5
2012;MA;PERITORO;57;11;32;118;90
2012;MA;PINDARE MIRIM;6;0;3;11;8
2012;MA;PIO XII;6;4;3;10;9
2012;MA;PORTO FRANCO;59;4;41;126;92
2012;MA;PRESIDENTE DUTRA;5;3;2;7;7
2012;MA;PRESIDENTE MEDICI;3;1;3;5;4
2012;MA;RIACHAO;24;2;9;34;29
2012;MA;RIBAMAR FIQUENE;31;8;37;76;56
2012;MA;ROSARIO;14;6;12;37;24
2012;MA;SAMBAIBA;1;0;0;2;2
2012;MA;SANTA HELENA;1;1;0;1;1
2012;MA;SANTA INES;114;8;82;256;212
2012;MA;SANTA LUZIA;34;13;18;65;52
2012;MA;SANTA LUZIA DO PARUA;10;3;8;17;13
2012;MA;SANTA RITA;74;10;27;174;153
2012;MA;SANTO ANTONIO DOS LOPES;3;0;3;5;3
2012;MA;SAO DOMINGOS DO AZEITAO;9;0;7;14;11
2012;MA;SAO FELIX DE BALSAS;2;2;3;5;2
2012;MA;SAO FRANCISCO DO BREJAO;3;0;2;5;5
2012;MA;SAO JOAO DOS PATOS;4;0;9;11;5
2012;MA;SAO LUIS;635;19;293;1378;1210
2012;MA;SAO LUIS GONZAGA DO MARANHAO;1;0;1;1;1
2012;MA;SAO MATEUS DO MARANHAO;23;1;15;45;37
2012;MA;SAO RAIMUNDO DAS MANGABEIRAS;19;2;17;32;26
2012;MA;SATUBINHA;5;0;2;6;6
2012;MA;SITIO NOVO;2;0;0;6;5
2012;MA;TIMON;48;11;40;126;95
2012;MA;TUFILANDIA;1;0;0;2;2
2012;MA;TUNTUM;5;1;4;15;7
2012;MA;VARGEM GRANDE;7;3;4;13;11
2012;MA;VITORIA DO MEARIM;18;5;14;45;28
2012;MA;ZE DOCA;14;4;9;31;26
2012;MG;ABRE CAMPO;36;2;30;81;62
2012;MG;AGUAS VERMELHAS;7;0;3;12;10
2012;MG;AIMORES;18;4;18;36;30
2012;MG;AIURUOCA;19;5;21;42;28
2012;MG;ALEM PARAIBA;78;5;50;136;111
2012;MG;ALFREDO VASCONCELOS;43;1;32;81;61
2012;MG;ALPERCATA;27;3;12;53;48
2012;MG;ANDRADAS;22;1;30;45;29
2012;MG;ANTONIO DIAS;183;8;202;436;301
2012;MG;ARAGUARI;226;9;167;465;369
2012;MG;ARANTINA;3;0;4;8;5
2012;MG;ARAPORA;64;2;21;108;94
2012;MG;ARAUJOS;31;1;19;66;57
2012;MG;ARAXA;64;3;50;177;99
2012;MG;ARGIRITA;51;2;46;90;65
2012;MG;AUGUSTO DE LIMA;45;3;41;113;92
2012;MG;BAEPENDI;35;2;55;95;49
2012;MG;BANDEIRA DO SUL;17;3;13;25;22
2012;MG;BARAO DE COCAIS;31;1;17;64;54
2012;MG;BARBACENA;192;5;110;347;277
2012;MG;BELA VISTA DE MINAS;126;4;136;293;193
2012;MG;BELO HORIZONTE;431;4;162;935;871
2012;MG;BELO ORIENTE;78;6;50;169;136
2012;MG;BETIM;2212;39;783;4941;4581
2012;MG;BICAS;54;3;50;121;90
2012;MG;BOCAIUVA;103;10;101;239;160
2012;MG;BOM DESPACHO;80;14;63;193;153
2012;MG;BOM JARDIM DE MINAS;14;2;17;32;21
2012;MG;BOM JESUS DO AMPARO;150;8;53;315;286
2012;MG;BOTELHOS;12;1;10;18;16
2012;MG;BRUMADINHO;151;5;68;254;226
2012;MG;BUENOPOLIS;21;1;20;39;33
2012;MG;BURITIZEIRO;45;13;33;87;69
2012;MG;CABO VERDE;12;0;14;24;18
2012;MG;CACHOEIRA DE PAJEU;47;8;17;88;74
2012;MG;CAETANOPOLIS;83;1;70;167;119
2012;MG;CAETE;170;7;99;352;300
2012;MG;CALDAS;44;2;28;72;65
2012;MG;CAMANDUCAIA;212;3;101;344;303
2012;MG;CAMBUI;415;4;148;632;557
2012;MG;CAMBUQUIRA;48;7;35;102;74
2012;MG;CAMPANARIO;31;1;18;56;46
2012;MG;CAMPANHA;171;8;132;296;223
2012;MG;CAMPESTRE;40;2;35;83;67
2012;MG;CAMPO FLORIDO;34;4;17;69;55
2012;MG;CAMPOS ALTOS;110;6;76;227;155
2012;MG;CANAPOLIS;41;3;18;68;58
2012;MG;CAPIM BRANCO;6;0;7;13;8
2012;MG;CARAI;27;5;21;53;40
2012;MG;CARANDAI;145;8;100;300;221
2012;MG;CARATINGA;282;2;215;581;493
2012;MG;CAREACU;131;4;57;209;182
2012;MG;CARMO DA CACHOEIRA;360;4;120;545;479
2012;MG;CARMO DE MINAS;22;1;22;49;41
2012;MG;CARMOPOLIS DE MINAS;196;5;62;334;281
2012;MG;CARVALHOS;2;0;1;2;2
2012;MG;CATUJI;52;7;39;99;78
2012;MG;CAXAMBU;68;2;36;123;105
2012;MG;CENTRALINA;59;6;45;153;82
2012;MG;CLARO DOS POCOES;22;2;22;46;31
2012;MG;COMENDADOR GOMES;55;5;24;130;82
2012;MG;CONCEICAO DAS ALAGOAS;2;0;2;4;3
2012;MG;CONCEICAO DO PARA;3;0;0;4;3
2012;MG;CONCEICAO DO RIO VERDE;30;0;24;56;42
2012;MG;CONGONHAL;28;0;31;60;45
2012;MG;CONGONHAS;283;14;199;671;563
2012;MG;CONSELHEIRO LAFAIETE;288;12;214;611;501
2012;MG;CONTAGEM;1158;18;433;2582;2369
2012;MG;CORINTO;114;18;102;250;178
2012;MG;CORONEL FABRICIANO;31;3;27;73;55
2012;MG;CORREGO DANTA;64;4;42;107;86
2012;MG;CRISTIANO OTONI;102;2;58;194;154
2012;MG;CURRAL DE DENTRO;9;1;6;18;16
2012;MG;CURVELO;274;46;249;661;459
2012;MG;DELFIM MOREIRA;4;0;2;7;7
2012;MG;DELTA;46;2;18;77;69
2012;MG;DIVINO;22;3;13;39;34
2012;MG;DIVISA ALEGRE;20;2;4;35;33
2012;MG;DOM CAVATI;16;1;22;42;30
2012;MG;ENGENHEIRO CALDAS;44;5;33;84;66
2012;MG;ENGENHEIRO NAVARRO;28;7;36;82;55
2012;MG;ESMERALDAS;171;9;135;374;285
2012;MG;ESTIVA;251;5;146;420;325
2012;MG;EUGENOPOLIS;33;3;22;57;44
2012;MG;EWBANK DA CAMARA;60;1;31;124;104
2012;MG;EXTREMA;261;10;112;421;370
2012;MG;FELIXLANDIA;54;10;65;126;83
2012;MG;FERVEDOURO;39;2;30;82;62
2012;MG;FLORESTAL;21;0;4;30;27
2012;MG;FRANCISCO SA;132;11;88;262;215
2012;MG;FREI INOCENCIO;10;1;11;22;15
2012;MG;FRONTEIRA;53;7;32;121;95
2012;MG;FRUTA DE LEITE;36;1;23;64;53
2012;MG;FRUTAL;209;15;108;423;313
2012;MG;GOVERNADOR VALADARES;377;16;259;807;708
2012;MG;GRAO MOGOL;158;22;107;343;252
2012;MG;GUARARA;12;1;12;28;20
2012;MG;GUIMARANIA;17;1;15;35;23
2012;MG;IBIA;100;5;65;178;138
2012;MG;IGARAPE;192;2;66;363;331
2012;MG;IGARATINGA;43;1;21;68;59
2012;MG;INDIANOPOLIS;43;4;35;91;77
2012;MG;INHAPIM;75;9;63;163;125
2012;MG;IPANEMA;12;0;18;27;17
2012;MG;IPATINGA;2;0;6;7;4
2012;MG;IPUIUNA;14;0;11;23;17
2012;MG;ITABIRA;1;0;1;2;2
2012;MG;ITABIRITO;187;6;118;391;332
2012;MG;ITAGUARA;213;7;110;413;314
2012;MG;ITAJUBA;19;1;16;43;36
2012;MG;ITAMBACURI;52;8;98;205;84
2012;MG;ITAMONTE;70;1;56;126;108
2012;MG;ITANHANDU;11;2;6;17;15
2012;MG;ITAOBIM;98;10;84;187;149
2012;MG;ITAPEVA;137;2;45;201;186
2012;MG;ITATIAIUCU;239;5;93;438;354
2012;MG;ITAUNA;1;0;1;2;2
2012;MG;JAGUARACU;53;1;32;121;108
2012;MG;JAMPRUCA;13;1;1;21;21
2012;MG;JEQUITAI;40;5;44;83;50
2012;MG;JOAO MONLEVADE;318;12;253;693;525
2012;MG;JOAO PINHEIRO;142;12;106;349;229
2012;MG;JOAQUIM FELICIO;52;3;47;144;82
2012;MG;JUATUBA;218;10;126;340;287
2012;MG;JUIZ DE FORA;446;7;303;783;624
2012;MG;LAGOA GRANDE;26;6;28;80;41
2012;MG;LARANJAL;27;2;29;61;42
2012;MG;LAVRAS;255;3;118;404;330
2012;MG;LEOPOLDINA;243;10;192;503;387
2012;MG;LIBERDADE;8;3;4;16;11
2012;MG;LIMA DUARTE;28;3;20;55;45
2012;MG;LUZ;142;22;141;321;200
2012;MG;MACHADO;20;1;14;39;36
2012;MG;MANHUACU;519;38;329;1035;870
2012;MG;MARIPA DE MINAS;14;0;16;30;21
2012;MG;MARTINS SOARES;53;8;58;123;82
2012;MG;MATEUS LEME;27;2;15;43;34
2012;MG;MATHIAS LOBATO;20;0;20;43;33
2012;MG;MATIAS BARBOSA;68;2;33;115;92
2012;MG;MATIPO;50;3;37;100;78
2012;MG;MEDINA;53;8;32;87;71
2012;MG;MIRADOURO;47;5;40;97;69
2012;MG;MOEMA;21;0;13;44;38
2012;MG;MONSENHOR PAULO;5;0;3;8;8
2012;MG;MONTE ALEGRE DE MINAS;220;6;119;401;317
2012;MG;MONTE CARMELO;40;3;33;85;68
2012;MG;MONTES CLAROS;254;25;217;557;423
2012;MG;MURIAE;315;10;197;641;558
2012;MG;NAQUE;34;0;12;68;66
2012;MG;NEPOMUCENO;56;1;12;75;68
2012;MG;NOVA ERA;185;4;129;370;295
2012;MG;NOVA LIMA;345;12;161;713;630
2012;MG;NOVA PONTE;17;1;16;25;18
2012;MG;NOVA SERRANA;185;13;141;398;336
2012;MG;NOVA UNIAO;129;6;82;301;256
2012;MG;OLARIA;9;0;7;15;11
2012;MG;OLIVEIRA;224;8;128;390;302
2012;MG;OLIVEIRA FORTES;67;7;60;142;85
2012;MG;ORIZANIA;34;2;28;61;51
2012;MG;OURO PRETO;97;2;48;197;175
2012;MG;PADRE CARVALHO;26;5;20;45;38
2012;MG;PADRE PARAISO;47;3;38;93;71
2012;MG;PARA DE MINAS;81;2;58;151;118
2012;MG;PARACATU;246;8;166;518;382
2012;MG;PARAOPEBA;96;6;72;194;157
2012;MG;PATOS DE MINAS;140;6;119;338;220
2012;MG;PATROCINIO;120;14;96;290;207
2012;MG;PATROCINIO DO MURIAE;15;0;14;36;30
2012;MG;PEDRA AZUL;18;2;11;34;27
2012;MG;PEDRINOPOLIS;6;0;4;9;8
2012;MG;PERDIZES;97;2;66;180;135
2012;MG;PERDOES;169;6;93;296;245
2012;MG;PERIQUITO;43;2;40;105;73
2012;MG;PIEDADE DE CARATINGA;24;2;22;45;37
2012;MG;PIRANGUINHO;41;3;36;88;66
2012;MG;PIRAPORA;27;2;31;56;42
2012;MG;PLANURA;29;0;24;65;48
2012;MG;POCOS DE CALDAS;68;5;57;154;116
2012;MG;POCRANE;3;0;3;5;3
2012;MG;PONTO DOS VOLANTES;25;1;15;43;37
2012;MG;POUSO ALEGRE;386;12;195;767;667
2012;MG;POUSO ALTO;103;5;67;209;170
2012;MG;PRATA;127;4;66;293;210
2012;MG;REDUTO;49;2;36;90;75
2012;MG;RESSAQUINHA;55;3;65;135;86
2012;MG;RIBEIRAO DAS NEVES;444;7;237;955;844
2012;MG;RIBEIRAO VERMELHO;36;0;3;51;49
2012;MG;RIO CASCA;92;3;68;182;145
2012;MG;RIO MANSO;36;0;14;71;56
2012;MG;ROMARIA;12;0;16;27;22
2012;MG;SABARA;493;23;301;1103;956
2012;MG;SACRAMENTO;8;0;4;16;13
2012;MG;SALINAS;67;9;40;123;110
2012;MG;SANTA BARBARA DO LESTE;39;3;33;77;63
2012;MG;SANTA CRUZ DE SALINAS;10;0;3;14;13
2012;MG;SANTA EFIGENIA DE MINAS;1;0;0;1;1
2012;MG;SANTA JULIANA;20;1;15;48;32
2012;MG;SANTA LUZIA;2;0;3;5;3
2012;MG;SANTA MARGARIDA;1;0;1;1;1
2012;MG;SANTA RITA DE CALDAS;26;2;14;37;32
2012;MG;SANTA RITA DE MINAS;48;8;64;128;79
2012;MG;SANTA RITA DO SAPUCAI;73;1;70;145;115
2012;MG;SANTANA DO PARAISO;88;8;88;215;158
2012;MG;SANTO ANTONIO DO AMPARO;302;7;121;435;375
2012;MG;SANTO ANTONIO DO GRAMA;29;4;19;47;36
2012;MG;SANTOS DUMONT;214;12;122;353;292
